x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003
46491.6229248047,-90.6299759217,46491.6229248047,nan,46491.6229248047,nan,46491.6229248047,-219.4349922071
46730.0415039062,-90.6581878417,46730.0415039062,nan,46730.0415039062,nan,46730.0415039062,-218.7938856996
46968.4600830078,-90.6899517694,46968.4600830078,nan,46968.4600830078,nan,46968.4600830078,-218.1637405817
47206.8786621094,-90.7253181514,47206.8786621094,nan,47206.8786621094,nan,47206.8786621094,-217.5530452844
47445.2972412109,-90.7643113155,47445.2972412109,nan,47445.2972412109,nan,47445.2972412109,-216.9681737825
47683.7158203125,-90.8069295671,47683.7158203125,nan,47683.7158203125,nan,47683.7158203125,-216.4137694686
47922.1343994141,-90.8531454065,47922.1343994141,nan,47922.1343994141,nan,47922.1343994141,-215.8930986023
48160.5529785156,-90.9029058616,48160.5529785156,nan,48160.5529785156,nan,48160.5529785156,-215.4083548948
48398.9715576172,-90.9561329316,48398.9715576172,nan,48398.9715576172,nan,48398.9715576172,-214.960911157
48637.3901367187,-91.0127241439,48637.3901367187,nan,48637.3901367187,nan,48637.3901367187,-214.5515214284
48875.8087158203,-91.0725532253,48875.8087158203,nan,48875.8087158203,nan,48875.8087158203,-214.1804802077
49114.2272949219,-91.1354708959,49114.2272949219,nan,49114.2272949219,nan,49114.2272949219,-213.8477461986
49352.6458740234,-91.2013057912,49352.6458740234,nan,49352.6458740234,nan,49352.6458740234,-213.5530375752
49591.064453125,-91.2698655255,49591.064453125,nan,49591.064453125,nan,49591.064453125,-213.2959048519
49829.4830322266,-91.3409379056,49829.4830322266,nan,49829.4830322266,nan,49829.4830322266,-213.0757864022
50067.9016113281,-91.414292309,50067.9016113281,nan,50067.9016113281,nan,50067.9016113281,-212.8920506856
50306.3201904297,-91.4896812363,50306.3201904297,nan,50306.3201904297,nan,50306.3201904297,-212.7440283907
50544.7387695312,-91.5668420509,50544.7387695312,nan,50544.7387695312,nan,50544.7387695312,-212.6310370006
50783.1573486328,-91.6454989127,50783.1573486328,nan,50783.1573486328,nan,50783.1573486328,-212.5523997279
51021.5759277344,-91.7253649127,51021.5759277344,nan,51021.5759277344,nan,51021.5759277344,-212.50746033
51259.9945068359,-91.8061444090,51259.9945068359,nan,51259.9945068359,nan,51259.9945068359,-212.4955949808
51498.4130859375,-91.8875355609,51498.4130859375,nan,51498.4130859375,nan,51498.4130859375,-212.516222124
51736.8316650391,-91.9692330492,51736.8316650391,nan,51736.8316650391,nan,51736.8316650391,-212.5688110431
51975.2502441406,-92.0509309658,51975.2502441406,nan,51975.2502441406,nan,51975.2502441406,-212.6528897507
52213.6688232422,-92.1323258455,52213.6688232422,nan,52213.6688232422,nan,52213.6688232422,-212.7680527048
52452.0874023437,-92.2131198062,52452.0874023437,nan,52452.0874023437,nan,52452.0874023437,-212.9139687999
52690.5059814453,-92.2930237522,52690.5059814453,nan,52690.5059814453,nan,52690.5059814453,-213.0903900522
52928.9245605469,-92.3717605901,52928.9245605469,nan,52928.9245605469,nan,52928.9245605469,-213.2971613946
53167.3431396484,-92.4490683985,53167.3431396484,nan,53167.3431396484,nan,53167.3431396484,-213.5342320208
53405.76171875,-92.5247034848,53405.76171875,nan,53405.76171875,nan,53405.76171875,-213.8016687716
53644.1802978516,-92.5984432624,53644.1802978516,nan,53644.1802978516,nan,53644.1802978516,-214.0996721432
53882.5988769531,-92.6700888779,53882.5988769531,nan,53882.5988769531,nan,53882.5988769531,-214.4285956281
54121.0174560547,-92.7394675187,54121.0174560547,nan,54121.0174560547,nan,54121.0174560547,-214.7889692852
54359.4360351562,-92.8064343399,54359.4360351562,nan,54359.4360351562,nan,54359.4360351562,-215.1815287046
54597.8546142578,-92.8708739529,54597.8546142578,nan,54597.8546142578,nan,54597.8546142578,-215.6072509032
54836.2731933594,-92.9327014303,54836.2731933594,nan,54836.2731933594,nan,54836.2731933594,-216.0673992299
55074.6917724609,-92.9918627971,55074.6917724609,nan,55074.6917724609,nan,55074.6917724609,-216.5635801253
55313.1103515625,-93.0483349875,55313.1103515625,nan,55313.1103515625,nan,55313.1103515625,-217.0978157115
55551.5289306641,-93.1021252686,55551.5289306641,nan,55551.5289306641,nan,55551.5289306641,-217.6726378587
55789.9475097656,-93.1532701433,55789.9475097656,nan,55789.9475097656,nan,55789.9475097656,-218.2912119069
56028.3660888672,-93.2018337623,56028.3660888672,nan,56028.3660888672,nan,56028.3660888672,-218.9575021392
56266.7846679687,-93.247905889,56266.7846679687,nan,56266.7846679687,nan,56266.7846679687,-219.6764973190
56505.2032470703,-93.2915994706,56505.2032470703,nan,56505.2032470703,nan,56505.2032470703,-220.4545247486
56743.6218261719,-93.33304788,56743.6218261719,nan,56743.6218261719,nan,56743.6218261719,-221.2996984262
56982.0404052734,-93.3724018967,56982.0404052734,nan,56982.0404052734,nan,56982.0404052734,-222.2225768588
57220.458984375,-93.4098264987,57220.458984375,nan,57220.458984375,nan,57220.458984375,-223.2371609403
57458.8775634766,-93.4454975369,57458.8775634766,nan,57458.8775634766,nan,57458.8775634766,-224.3624679779
57697.2961425781,-93.4795983595,57697.2961425781,nan,57697.2961425781,nan,57697.2961425781,-225.6251343882
57935.7147216797,-93.5123164522,57935.7147216797,nan,57935.7147216797,nan,57935.7147216797,-227.0639774655
58174.1333007812,-93.5438401469,58174.1333007812,nan,58174.1333007812,nan,58174.1333007812,-228.7386053782
58412.5518798828,-93.5743554516,58412.5518798828,nan,58412.5518798828,nan,58412.5518798828,-230.7473370294
58650.9704589844,-93.6040430384,58650.9704589844,nan,58650.9704589844,nan,58650.9704589844,-233.2699389563
58889.3890380859,-93.6330754243,58889.3890380859,nan,58889.3890380859,nan,58889.3890380859,-236.6928744930
59127.8076171875,-93.6616143664,59127.8076171875,nan,59127.8076171875,nan,59127.8076171875,-242.1377912093
59366.2261962891,-93.6898084912,59366.2261962891,nan,59366.2261962891,nan,59366.2261962891,-257.9771100619
59604.6447753906,-93.7177911657,59604.6447753906,nan,59604.6447753906,nan,59604.6447753906,-245.9632841202
59843.0633544922,-93.7456786201,59843.0633544922,nan,59843.0633544922,nan,59843.0633544922,-239.1295231872
60081.4819335937,-93.7735683219,60081.4819335937,nan,60081.4819335937,nan,60081.4819335937,-235.4932327653
60319.9005126953,-93.8015376027,60319.9005126953,nan,60319.9005126953,nan,60319.9005126953,-233.0453524958
60558.3190917969,-93.8296425384,60558.3190917969,nan,60558.3190917969,nan,60558.3190917969,-231.2261302494
60796.7376708984,-93.8579170796,60796.7376708984,nan,60796.7376708984,nan,60796.7376708984,-229.7984239282
61035.15625,-93.8863724344,61035.15625,nan,61035.15625,nan,61035.15625,-228.6394208975
61273.5748291016,-93.9149967043,61273.5748291016,nan,61273.5748291016,nan,61273.5748291016,-227.6773141722
