x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003
47445.2972412109,-87.4799821968,47445.2972412109,nan,47445.2972412109,nan,47445.2972412109,-201.5827490109
47683.7158203125,-87.4958854987,47683.7158203125,nan,47683.7158203125,nan,47683.7158203125,-201.5969227270
47922.1343994141,-87.5133690320,47922.1343994141,nan,47922.1343994141,nan,47922.1343994141,-201.6340574422
48160.5529785156,-87.5323894601,48160.5529785156,nan,48160.5529785156,nan,48160.5529785156,-201.6946359791
48398.9715576172,-87.5528955879,48398.9715576172,nan,48398.9715576172,nan,48398.9715576172,-201.7790250586
48637.3901367187,-87.5748292265,48637.3901367187,nan,48637.3901367187,nan,48637.3901367187,-201.8874870731
48875.8087158203,-87.5981261297,48875.8087158203,nan,48875.8087158203,nan,48875.8087158203,-202.020189631
49114.2272949219,-87.6227169916,49114.2272949219,nan,49114.2272949219,nan,49114.2272949219,-202.1772129618
49352.6458740234,-87.648528488,49352.6458740234,nan,49352.6458740234,nan,49352.6458740234,-202.3585552815
49591.064453125,-87.6754843506,49591.064453125,nan,49591.064453125,nan,49591.064453125,-202.5641362169
49829.4830322266,-87.7035064544,49829.4830322266,nan,49829.4830322266,nan,49829.4830322266,-202.7937983869
50067.9016113281,-87.7325159040,50067.9016113281,nan,50067.9016113281,nan,50067.9016113281,-203.0473072306
50306.3201904297,-87.7624341006,50306.3201904297,nan,50306.3201904297,nan,50306.3201904297,-203.3243491732
50544.7387695312,-87.7931837735,50544.7387695312,nan,50544.7387695312,nan,50544.7387695312,-203.6245282223
50783.1573486328,-87.8246899589,50783.1573486328,nan,50783.1573486328,nan,50783.1573486328,-203.9473610993
51021.5759277344,-87.8568809100,51021.5759277344,nan,51021.5759277344,nan,51021.5759277344,-204.2922710323
51259.9945068359,-87.8896889236,51259.9945068359,nan,51259.9945068359,nan,51259.9945068359,-204.6585803726
51498.4130859375,-87.9230510683,51498.4130859375,nan,51498.4130859375,nan,51498.4130859375,-205.0455022493
